0,22767,44635.1
1,22817,43469
2,22863,43663.2
3,22901,43396.4
4,22921,43467
5,22908,43525.6
6,22936,43648.7
7,22939,43510.7
8,22941,43332.4
9,22937,43920.8
10,22931,43594.8
11,22933,43823.5
12,22934,46828.2
13,22918,44807.9
14,22952,43516.2
15,22926,44268.2
16,22952,43619.4
17,23008,43507.2
18,23039,43724.7
19,23066,43789.5
20,23085,43957.8
21,23102,43785
22,23107,44384.6
23,23105,43745.8
24,23118,43764.8
25,23069,45824.4
26,23087,43934.6
27,23065,45098.6
28,23085,46413.4
29,23055,43754.7
30,23067,43799.7
31,23118,43859.5
32,23082,44248.8
33,23087,43924.4
34,23074,43969.9
35,23040,43930.5
36,23007,43527.6
37,23007,43598.2
38,22989,43514.3
39,22952,43355.5
40,22922,43459.9
41,22866,43353.4
42,22779,43439.4
43,22706,43075
44,22651,42913.5
45,22474,42755.3
46,22385,42568.6
47,22194,42320.9
48,22099,42481.4
49,21905,43302.9
50,21790,42322.4
51,21577,41728.7
52,21446,41276
53,21179,41109
54,21014,40580.3
55,20795,40564.6
56,20651,40101.5
57,20366,39974.3
58,20240,39574.1
59,20028,39243.6
60,19888,38955.1
61,19680,38822.6
62,19592,38713.7
63,19404,38760.9
64,19357,38258.6
65,19213,38037.7
66,19181,38065.2
67,19109,38008.9
68,19067,37918.5
69,19000,37735.3
70,19001,38051.2
71,19090,37993.6
72,19130,38079.7
73,19234,38065.8
74,19295,38310.4
75,19425,38575.9
76,19464,38578.9
77,19634,38563.8
78,19677,39120.9
79,19721,38707.9
80,19715,38719.8
81,19714,38765.5
82,19716,39104.4
83,19855,41926.1
84,20004,40152.9
85,20340,40365.8
86,20534,40194.7
87,20849,40696.4
88,20973,40400.2
89,21267,40939.7
90,21413,41293.5
91,21579,41418.1
92,21691,41727.9
93,21782,41788.3
94,21822,41704.2
95,21900,43962.4
96,21915,42243.7
97,21952,41893.6
98,21936,42099.3
99,21910,42317.5
100,21906,41821.8
101,21935,41983.8
102,21928,42282.9
103,21944,46425.9
104,21920,43525.8
105,21898,42046.8
106,21874,42739.2
107,21835,42064.4
108,21835,41964.6
109,21856,41961.2
110,21883,41842
111,21881,42038
112,21855,41791.6
113,21843,42300.2
114,21796,41763.4
115,21678,41527.9
116,21608,41467.8
117,21453,41293.5
118,21327,41328.9
119,21039,40800
120,20919,40817.9
121,20643,40631.2
122,20434,40329.2
123,20042,39822.2
124,19832,39158
125,19411,38625.8
126,19264,39120.5
127,19208,38807.6
128,19235,38581.1
129,19235,38549.7
130,19233,38167.2
131,19185,38122.7
132,19142,38433.3
133,18962,37831.3
134,18913,38319
135,18766,38117.5
136,18672,37442.5
137,18576,37169.4
138,18537,37839.6
139,18508,37494
140,18548,37109.1
141,18590,37288.7
142,18655,37600.7
143,18688,37384.4
144,18756,37347.2
145,18866,37926.3
146,18972,37831.2
147,19164,38482
148,19251,39303.6
149,19497,38411.8
150,19643,38926
151,19903,39175.1
152,20045,39484.8
153,20357,40050.6
154,20495,40337
155,20782,40427.8
156,20926,43630.1
157,21209,42581.7
158,21348,41780.2
159,21604,41618.8
160,21746,41866.7
161,21976,42055.5
162,22072,42406.8
163,22295,42606.4
164,22374,45459.5
165,22538,43644.6
166,22605,44590.8
167,22728,43250.6
168,22769,43386
