0,22767,40472.4
1,22817,39857.8
2,22863,40004.5
3,22901,39540.5
4,22921,39887.6
5,22908,39430.3
6,22936,39282
7,22939,40064.5
8,22941,39488.4
9,22937,39984.2
10,22931,39407.4
11,22933,39949.8
12,22934,39566.7
13,22918,39371.4
14,22952,39502.9
15,22926,39395
16,22952,40040.6
17,23008,39973.6
18,23039,39766.7
19,23066,39820.6
20,23085,39826
21,23102,40073
22,23107,40246.3
23,23105,39933.1
24,23118,39842.5
25,23069,39847.9
26,23087,39689.5
27,23065,39608.6
28,23085,39747
29,23055,39647.2
30,23067,39511.4
31,23118,39999.8
32,23082,39528.6
33,23087,39653.5
34,23074,39738.1
35,23040,39486.8
36,23007,39968.1
37,23007,42906.5
38,22989,41106.7
39,22952,39690.8
40,22922,39558.1
41,22866,41653.5
42,22779,39527.3
43,22706,39765.5
44,22651,39079.6
45,22474,39781.6
46,22385,38857.8
47,22194,38634.6
48,22099,38395.3
49,21905,38226.9
50,21790,38102.1
51,21577,37834.4
52,21446,37548.4
53,21179,37477.8
54,21014,37021.6
55,20795,37147.8
56,20651,36631.1
57,20366,36242.8
58,20240,36073.9
59,20028,35838.3
60,19888,35911.5
61,19680,35304.7
62,19592,35376.1
63,19404,35785.5
64,19357,34925
65,19213,34764.4
66,19181,34730.2
67,19109,34631.6
68,19067,34444.9
69,19000,34908
70,19001,34502.7
71,19090,34965.8
72,19130,34980.5
73,19234,34770.7
74,19295,34889.6
75,19425,35291.2
76,19464,35006.1
77,19634,35566.2
78,19677,35330.9
79,19721,35970.5
80,19715,39424
81,19714,36044.7
82,19716,35497.2
83,19855,35642.8
84,20004,35971.2
85,20340,36450.7
86,20534,36595.1
87,20849,37154.3
88,20973,36978.2
89,21267,37507.3
90,21413,37492.6
91,21579,37648.7
92,21691,38183.7
93,21782,38008.2
94,21822,37928.2
95,21900,38155.8
96,21915,38172.4
97,21952,38330
98,21936,38214.7
99,21910,38365.1
100,21906,38444.9
101,21935,38264.3
102,21928,38376.4
103,21944,38448.3
104,21920,38169.2
105,21898,38246.9
106,21874,38161.9
107,21835,38080.6
108,21835,38152.1
109,21856,38143.2
110,21883,38102
111,21881,38340.9
112,21855,38146.8
113,21843,38019.2
114,21796,37953.6
115,21678,38747.2
116,21608,41685.3
117,21453,38618.5
118,21327,39470.4
119,21039,37215.1
120,20919,37113.5
121,20643,36503.6
122,20434,36171.6
123,20042,36231.8
124,19832,35443.1
125,19411,34909.7
126,19264,34731.2
127,19208,34814.4
128,19235,34811.6
129,19235,34827.1
130,19233,37559.2
131,19185,39459.2
132,19142,37013.2
133,18962,38954.2
134,18913,41077.3
135,18766,39384.6
136,18672,40008.2
137,18576,40386.3
138,18537,39079.4
139,18508,40683.5
140,18548,40761.7
141,18590,42044.7
142,18655,41714.2
143,18688,38231.2
144,18756,34904.6
145,18866,34672
146,18972,35633.8
147,19164,35778
148,19251,35834.3
149,19497,35395.8
150,19643,36232.3
151,19903,36422.2
152,20045,36057
153,20357,36517.5
154,20495,36781.1
155,20782,36787.4
156,20926,37131
157,21209,37410.7
158,21348,37497.9
159,21604,37978.3
160,21746,38102.5
161,21976,39129.9
162,22072,43721.7
163,22295,39637.4
164,22374,39020.4
165,22538,39239.6
166,22605,39181.6
167,22728,39330
168,22769,39436.9
